Date;Adj Close
21/06/2007;6029.790039
22/06/2007;6023.25
25/06/2007;6002.850098
26/06/2007;5953.359863
27/06/2007;5941.669922
28/06/2007;6006.310059
29/06/2007;6054.930176
02/07/2007;6026.950195
03/07/2007;6069.839844
04/07/2007;6098.080078
05/07/2007;6059.529785
06/07/2007;6102.689941
09/07/2007;6104.660156
10/07/2007;6019.220215
11/07/2007;6001.089844
12/07/2007;6103.049805
13/07/2007;6117.959961
16/07/2007;6125.600098
17/07/2007;6099.209961
18/07/2007;5995.970215
19/07/2007;6065.5
20/07/2007;5957.160156
23/07/2007;6009.160156
24/07/2007;5907.470215
25/07/2007;5837.109863
26/07/2007;5675.049805
27/07/2007;5643.959961
30/07/2007;5646.359863
31/07/2007;5751.080078
01/08/2007;5654.299805
02/08/2007;5682.069824
03/08/2007;5597.890137
06/08/2007;5532.990234
07/08/2007;5620.399902
08/08/2007;5749.290039
09/08/2007;5624.779785
10/08/2007;5448.629883
13/08/2007;5569.279785
14/08/2007;5478.660156
15/08/2007;5442.720215
16/08/2007;5265.470215
17/08/2007;5363.629883
20/08/2007;5399.379883
21/08/2007;5418.779785
22/08/2007;5518.169922
23/08/2007;5523.330078
24/08/2007;5569.379883
27/08/2007;5590.540039
28/08/2007;5474.169922
29/08/2007;5520.02002
30/08/2007;5592.529785
31/08/2007;5662.700195
03/09/2007;5651.27002
04/09/2007;5672.720215
05/09/2007;5551.549805
06/09/2007;5576.620117
07/09/2007;5430.100098
10/09/2007;5386.430176
11/09/2007;5478.939941
12/09/2007;5508.009766
13/09/2007;5565.970215
14/09/2007;5538.919922
17/09/2007;5439.370117
18/09/2007;5549.350098
19/09/2007;5730.819824
20/09/2007;5688.759766
21/09/2007;5700.649902
24/09/2007;5692.490234
25/09/2007;5641.589844
26/09/2007;5690.77002
27/09/2007;5733.370117
28/09/2007;5715.689941
01/10/2007;5773.259766
02/10/2007;5799.27002
03/10/2007;5806.180176
04/10/2007;5804.390137
05/10/2007;5843.240234
08/10/2007;5829.399902
09/10/2007;5861.930176
10/10/2007;5838.490234
11/10/2007;5862.830078
12/10/2007;5843.950195
15/10/2007;5807.439941
16/10/2007;5774.359863
17/10/2007;5818.799805
18/10/2007;5767.240234
19/10/2007;5740.47998
22/10/2007;5661.27002
23/10/2007;5705.049805
24/10/2007;5674.669922
25/10/2007;5760.299805
26/10/2007;5794.870117
29/10/2007;5836.189941
30/10/2007;5803.930176
31/10/2007;5847.950195
01/11/2007;5730.919922
02/11/2007;5720.419922
05/11/2007;5684.620117
06/11/2007;5709.419922
07/11/2007;5683.220215
08/11/2007;5631.629883
09/11/2007;5524.180176
12/11/2007;5535.560059
13/11/2007;5538.910156
14/11/2007;5613.600098
15/11/2007;5561.129883
16/11/2007;5523.629883
19/11/2007;5432.569824
20/11/2007;5506.680176
21/11/2007;5381.299805
22/11/2007;5416.100098
23/11/2007;5521.169922
26/11/2007;5458.390137
27/11/2007;5434.169922
28/11/2007;5561.209961
29/11/2007;5598.109863
30/11/2007;5670.569824
03/12/2007;5629.459961
04/12/2007;5547.209961
05/12/2007;5659.069824
06/12/2007;5673.759766
07/12/2007;5718.75
10/12/2007;5750.919922
11/12/2007;5724.759766
12/12/2007;5743.319824
13/12/2007;5590.910156
14/12/2007;5605.359863
17/12/2007;5514.879883
18/12/2007;5509.370117
19/12/2007;5497.419922
20/12/2007;5511.450195
21/12/2007;5602.77002
24/12/2007;5614.279785
27/12/2007;5627.47998
28/12/2007;5627.25
31/12/2007;5614.080078
02/01/2008;5550.359863
03/01/2008;5546.080078
04/01/2008;5446.790039
07/01/2008;5452.830078
08/01/2008;5495.669922
09/01/2008;5435.419922
10/01/2008;5400.430176
11/01/2008;5371.410156
14/01/2008;5403.509766
15/01/2008;5250.819824
16/01/2008;5225.390137
17/01/2008;5157.089844
18/01/2008;5092.399902
21/01/2008;4744.450195
22/01/2008;4842.540039
23/01/2008;4636.759766
24/01/2008;4915.290039
25/01/2008;4878.120117
28/01/2008;4848.299805
29/01/2008;4941.450195
30/01/2008;4873.569824
31/01/2008;4869.790039
01/02/2008;4978.060059
04/02/2008;4973.640137
05/02/2008;4776.859863
06/02/2008;4816.430176
07/02/2008;4723.799805
08/02/2008;4709.649902
11/02/2008;4682.700195
12/02/2008;4840.709961
13/02/2008;4855.399902
14/02/2008;4858.649902
15/02/2008;4771.790039
18/02/2008;4861.799805
19/02/2008;4885.830078
20/02/2008;4812.810059
21/02/2008;4858.850098
22/02/2008;4824.549805
25/02/2008;4919.259766
26/02/2008;4973.069824
27/02/2008;4968.819824
28/02/2008;4865.22998
29/02/2008;4790.660156
03/03/2008;4742.660156
04/03/2008;4675.910156
05/03/2008;4756.419922
06/03/2008;4678.049805
07/03/2008;4618.959961
10/03/2008;4566.990234
11/03/2008;4627.689941
12/03/2008;4697.100098
13/03/2008;4630.189941
14/03/2008;4592.149902
17/03/2008;4431.040039
18/03/2008;4582.589844
19/03/2008;4555.950195
20/03/2008;4533.720215
25/03/2008;4692
26/03/2008;4676.680176
27/03/2008;4719.529785
28/03/2008;4695.919922
31/03/2008;4707.069824
01/04/2008;4866
02/04/2008;4911.970215
03/04/2008;4887.870117
04/04/2008;4900.879883
07/04/2008;4944.600098
08/04/2008;4912.689941
09/04/2008;4874.970215
10/04/2008;4859.419922
11/04/2008;4797.930176
14/04/2008;4766.490234
15/04/2008;4780.680176
16/04/2008;4855.100098
17/04/2008;4862.140137
18/04/2008;4961.689941
21/04/2008;4910.350098
22/04/2008;4872.640137
23/04/2008;4944.649902
24/04/2008;4929.549805
25/04/2008;4978.209961
28/04/2008;5012.75
29/04/2008;4977.100098
30/04/2008;4996.540039
02/05/2008;5069.709961
05/05/2008;5063.359863
06/05/2008;5040.919922
07/05/2008;5075.310059
08/05/2008;5055.580078
09/05/2008;4960.560059
12/05/2008;4976.209961
13/05/2008;4998.669922
14/05/2008;5055.240234
15/05/2008;5057.509766
16/05/2008;5078.040039
19/05/2008;5142.100098
20/05/2008;5054.879883
21/05/2008;5027.549805
22/05/2008;5028.740234
23/05/2008;4933.77002
26/05/2008;4937.839844
27/05/2008;4906.560059
28/05/2008;4971.109863
29/05/2008;4975.899902
30/05/2008;5014.279785
02/06/2008;4935.209961
03/06/2008;4983.709961
04/06/2008;4915.069824
05/06/2008;4907.060059
06/06/2008;4795.319824
09/06/2008;4799.379883
10/06/2008;4761.080078
11/06/2008;4660.910156
12/06/2008;4672.299805
13/06/2008;4682.299805
16/06/2008;4657.740234
17/06/2008;4686.330078
18/06/2008;4618.75
19/06/2008;4591.390137
20/06/2008;4509.27002
23/06/2008;4511.370117
24/06/2008;4473.759766
25/06/2008;4536.290039
26/06/2008;4426.189941
27/06/2008;4397.319824
30/06/2008;4434.850098
01/07/2008;4341.209961
02/07/2008;4296.47998
03/07/2008;4343.990234
04/07/2008;4266
07/07/2008;4342.589844
08/07/2008;4275.609863
09/07/2008;4339.660156
10/07/2008;4231.560059
11/07/2008;4100.640137
14/07/2008;4142.529785
15/07/2008;4061.149902
16/07/2008;4112.450195
17/07/2008;4225.990234
18/07/2008;4299.359863
21/07/2008;4327.140137
22/07/2008;4327.259766
23/07/2008;4408.740234
24/07/2008;4347.990234
25/07/2008;4377.180176
28/07/2008;4324.450195
29/07/2008;4320.490234
30/07/2008;4400.549805
31/07/2008;4392.359863
01/08/2008;4314.339844
04/08/2008;4280.629883
05/08/2008;4386.350098
06/08/2008;4448.330078
07/08/2008;4457.430176
08/08/2008;4491.850098
11/08/2008;4538.490234
12/08/2008;4518.47998
13/08/2008;4402.970215
14/08/2008;4420.910156
15/08/2008;4453.620117
18/08/2008;4448.839844
19/08/2008;4332.790039
20/08/2008;4365.870117
21/08/2008;4304.609863
22/08/2008;4400.450195
25/08/2008;4355.870117
26/08/2008;4368.549805
27/08/2008;4373.080078
28/08/2008;4461.490234
29/08/2008;4482.600098
01/09/2008;4472.129883
02/09/2008;4539.069824
03/09/2008;4447.129883
04/09/2008;4304.009766
05/09/2008;4196.660156
08/09/2008;4340.180176
09/09/2008;4293.339844
10/09/2008;4283.660156
11/09/2008;4249.069824
12/09/2008;4332.660156
15/09/2008;4168.970215
16/09/2008;4087.399902
17/09/2008;4000.110107
18/09/2008;3957.860107
19/09/2008;4324.870117
22/09/2008;4223.509766
23/09/2008;4139.819824
24/09/2008;4114.540039
25/09/2008;4226.810059
26/09/2008;4163.379883
29/09/2008;3953.47998
30/09/2008;4032.100098
01/10/2008;4054.540039
02/10/2008;3963.280029
03/10/2008;4080.75
06/10/2008;3711.97998
07/10/2008;3732.219971
08/10/2008;3496.889893
09/10/2008;3442.699951
10/10/2008;3176.48999
13/10/2008;3531.5
14/10/2008;3628.52002
15/10/2008;3381.070068
16/10/2008;3181
17/10/2008;3329.919922
20/10/2008;3448.51001
21/10/2008;3475.399902
22/10/2008;3298.179932
23/10/2008;3310.870117
24/10/2008;3193.790039
27/10/2008;3067.350098
28/10/2008;3114.919922
29/10/2008;3402.570068
30/10/2008;3407.820068
31/10/2008;3487.070068
03/11/2008;3527.969971
04/11/2008;3691.090088
05/11/2008;3618.110107
06/11/2008;3387.25
07/11/2008;3469.120117
10/11/2008;3505.75
11/11/2008;3336.409912
12/11/2008;3233.959961
13/11/2008;3269.459961
14/11/2008;3291.469971
17/11/2008;3182.030029
18/11/2008;3217.399902
19/11/2008;3087.889893
20/11/2008;2980.419922
21/11/2008;2881.26001
24/11/2008;3172.110107
25/11/2008;3209.560059
26/11/2008;3169.850098
27/11/2008;3250.389893
28/11/2008;3262.679932
01/12/2008;3080.429932
02/12/2008;3152.899902
03/12/2008;3166.649902
04/12/2008;3161.159912
05/12/2008;2988.01001
08/12/2008;3247.47998
09/12/2008;3297.800049
10/12/2008;3320.310059
11/12/2008;3306.129883
12/12/2008;3213.600098
15/12/2008;3185.659912
16/12/2008;3251.659912
17/12/2008;3241.919922
18/12/2008;3234.149902
19/12/2008;3225.899902
22/12/2008;3151.360107
23/12/2008;3128.409912
24/12/2008;3116.209961
29/12/2008;3130.719971
30/12/2008;3217.129883
31/12/2008;3217.969971
02/01/2009;3349.689941
05/01/2009;3359.919922
06/01/2009;3396.219971
07/01/2009;3346.090088
08/01/2009;3324.330078
09/01/2009;3299.5
12/01/2009;3246.120117
13/01/2009;3197.889893
14/01/2009;3052
15/01/2009;2995.879883
16/01/2009;3016.75
19/01/2009;2989.689941
20/01/2009;2925.280029
21/01/2009;2905.570068
22/01/2009;2869.620117
23/01/2009;2849.139893
26/01/2009;2955.370117
27/01/2009;2954.530029
28/01/2009;3076.01001
29/01/2009;3009.75
30/01/2009;2973.919922
02/02/2009;2930.050049
03/02/2009;2982.389893
04/02/2009;3068.98999
05/02/2009;3066.290039
06/02/2009;3122.790039
09/02/2009;3134.870117
10/02/2009;3020.75
11/02/2009;3027.719971
12/02/2009;2964.340088
13/02/2009;2997.860107
16/02/2009;2962.219971
17/02/2009;2875.22998
18/02/2009;2874.070068
19/02/2009;2872.600098
20/02/2009;2750.550049
23/02/2009;2727.870117
24/02/2009;2708.050049
25/02/2009;2696.919922
26/02/2009;2744.840088
27/02/2009;2702.47998
02/03/2009;2581.459961
03/03/2009;2554.550049
04/03/2009;2675.679932
05/03/2009;2569.629883
06/03/2009;2534.449951
09/03/2009;2519.290039
10/03/2009;2663.679932
11/03/2009;2674.199951
12/03/2009;2694.25
13/03/2009;2705.629883
16/03/2009;2791.659912
17/03/2009;2767.280029
18/03/2009;2760.340088
19/03/2009;2776.98999
20/03/2009;2791.139893
23/03/2009;2869.570068
24/03/2009;2874.389893
